uuid,latitude,longitude,h_accuracy,v_accuracy,speed,altitude,timestamp,unix_time
A,43.6349659792,-79.4424359025,8,0,0.48242,,2017-09-09T15:10:39-04:00,1504984239
A,43.636673,-79.4438417,800,0,0,,2017-09-09T15:11:51-04:00,1504984311
A,43.6351476595,-79.4423441339,8,0,0.0222922,,2017-09-09T15:16:22-04:00,1504984582
A,43.6351649793,-79.4423259,32,0,0.431399,,2017-09-09T15:18:17-04:00,1504984697
A,43.6351406031,-79.4422318447,32,0,0.25301,,2017-09-09T15:20:54-04:00,1504984854
A,43.6354632989,-79.4421188598,12,0,0.953439,,2017-09-09T15:22:37-04:00,1504984957
A,43.6352684722,-79.4413978013,16,0,2.64527,,2017-09-09T15:23:17-04:00,1504984997
A,43.6347507014,-79.4401837009,8,0,2.813,,2017-09-09T15:23:38-04:00,1504985018
A,43.6344792318,-79.4394885654,8,0,5.24993,,2017-09-09T15:23:49-04:00,1504985029
A,43.6342462565,-79.4389259339,6,0,4.81702,,2017-09-09T15:24:00-04:00,1504985040
A,43.6341154358,-79.4385770493,6,0,0.0228761,,2017-09-09T15:24:11-04:00,1504985051
A,43.6342925102,-79.438289591,6,0,2.56089,,2017-09-09T15:25:08-04:00,1504985108
A,43.6341344686,-79.4378988812,6,0,2.67767,,2017-09-09T15:25:19-04:00,1504985119
A,43.6344055083,-79.4377607384,6,0,1.98435,,2017-09-09T15:25:37-04:00,1504985137
A,43.6347337252,-79.4378680517,6,0,2.29997,,2017-09-09T15:25:48-04:00,1504985148
A,43.6350496352,-79.4379809567,6,0,2.90773,,2017-09-09T15:25:59-04:00,1504985159
A,43.6355512499,-79.4381949064,8,0,4.0662,,2017-09-09T15:26:10-04:00,1504985170
A,43.6360445828,-79.4383682023,8,0,4.62969,,2017-09-09T15:26:21-04:00,1504985181
A,43.6365572593,-79.4385448471,8,0,4.88314,,2017-09-09T15:26:32-04:00,1504985192
A,43.6370421603,-79.4387343885,6,0,4.89642,,2017-09-09T15:26:43-04:00,1504985203
A,43.6375848018,-79.4389378273,8,0,5.15772,,2017-09-09T15:26:54-04:00,1504985214
A,43.6381527823,-79.4391537582,12,0,5.46966,,2017-09-09T15:27:05-04:00,1504985225
A,43.638744136,-79.4393790369,6,0,5.76455,,2017-09-09T15:27:16-04:00,1504985236
A,43.6392962239,-79.4395788582,8,0,5.59942,,2017-09-09T15:27:27-04:00,1504985247
A,43.639739774,-79.4397475818,6,0,4.58678,,2017-09-09T15:27:38-04:00,1504985258
A,43.6400164485,-79.4397980924,6,0,1.64726,,2017-09-09T15:28:25-04:00,1504985305
A,43.6400640803,-79.4394010256,8,0,2.31594,,2017-09-09T15:28:49-04:00,1504985329
A,43.6401527387,-79.4390486009,6,0,0.613306,,2017-09-09T15:29:01-04:00,1504985341
A,43.6402378236,-79.438692198,8,0,1.84163,,2017-09-09T15:30:03-04:00,1504985403
A,43.6403223277,-79.4383028556,6,0,1.41458,,2017-09-09T15:30:16-04:00,1504985416
A,43.640376376,-79.4379352769,6,0,0.507379,,2017-09-09T15:30:45-04:00,1504985445
A,43.6406371534,-79.4380457062,4,0,1.50071,,2017-09-09T15:31:10-04:00,1504985470
A,43.6410462745,-79.4381907348,4,0,3.37582,,2017-09-09T15:31:21-04:00,1504985481
A,43.6415802613,-79.438385239,6,0,4.67395,,2017-09-09T15:31:32-04:00,1504985492
A,43.6421830352,-79.4386112456,6,0,5.49571,,2017-09-09T15:31:43-04:00,1504985503
A,43.6425048987,-79.4383347798,4,0,4.85848,,2017-09-09T15:31:54-04:00,1504985514
A,43.6426413472,-79.4376337651,3,0,4.97499,,2017-09-09T15:32:05-04:00,1504985525
A,43.6427772245,-79.437054786,4,0,4.69268,,2017-09-09T15:32:16-04:00,1504985536
A,43.6429392757,-79.4363923668,4,0,4.73528,,2017-09-09T15:32:27-04:00,1504985547
A,43.6433873777,-79.4364969081,4,0,4.47848,,2017-09-09T15:32:38-04:00,1504985558
A,43.6439455016,-79.436715927,4,0,5.11101,,2017-09-09T15:32:49-04:00,1504985569
A,43.6443883022,-79.436888641,4,0,4.5327,,2017-09-09T15:33:00-04:00,1504985580
A,43.6446420324,-79.4366971068,3,0,3.50004,,2017-09-09T15:33:11-04:00,1504985591
A,43.6449064949,-79.4364456051,4,0,3.11833,,2017-09-09T15:33:22-04:00,1504985602
A,43.645199391,-79.4365305983,8,0,2.87554,,2017-09-09T15:33:33-04:00,1504985613
A,43.6452277685,-79.4365764352,32,0,0.902726,,2017-09-09T15:33:44-04:00,1504985624
A,43.6463346,-79.43927,699.999,0,0,,2017-09-09T15:35:20-04:00,1504985720
A,43.6452362384,-79.4359514836,64,0,0.937236,,2017-09-09T15:39:27-04:00,1504985967
A,43.6439697958,-79.4359641559,32,0,0,,2017-09-09T15:51:53-04:00,1504986713
A,43.6444519198,-79.436440234,16,0,0.733525,,2017-09-09T15:52:37-04:00,1504986757
A,43.6445323856,-79.4363269907,32,0,0,,2017-09-09T15:52:59-04:00,1504986779
A,43.6447874953,-79.436323392,16,0,0.0239155,,2017-09-09T15:53:08-04:00,1504986788
A,43.6446628623,-79.4355985438,48,0,0,,2017-09-09T16:05:06-04:00,1504987506
A,43.644261048,-79.438786223,96,0,1.06072,,2017-09-09T16:06:42-04:00,1504987602
A,43.6447227282,-79.4356393686,48,0,0,,2017-09-09T16:08:50-04:00,1504987730
A,43.6445705938,-79.4358198001,32,0,0,,2017-09-09T16:10:57-04:00,1504987857
A,43.644638609,-79.4357871123,48,0,0.563466,,2017-09-09T16:11:52-04:00,1504987912
A,43.6447839711,-79.4361017574,96,0,0.309374,,2017-09-09T16:12:53-04:00,1504987973
A,43.6454907408,-79.4355871108,128,0,0.195249,,2017-09-09T16:15:49-04:00,1504988149
A,43.6449323667,-79.4349557226,96,0,0.284182,,2017-09-09T16:17:48-04:00,1504988268
A,43.6447436179,-79.4354141356,64,0,0.478719,,2017-09-09T16:18:29-04:00,1504988309
A,43.6446877871,-79.4342207642,32,0,0,,2017-09-09T16:23:34-04:00,1504988614
A,43.6450778075,-79.4355135377,32,0,1.80131,,2017-09-09T16:25:27-04:00,1504988727
A,43.6449248686,-79.4353426301,16,0,0,,2017-09-09T16:25:43-04:00,1504988743
A,43.6445758276,-79.4352643991,24,0,0,,2017-09-09T16:28:52-04:00,1504988932
A,43.6453091186,-79.435794468,128,0,1.06195,,2017-09-09T16:30:08-04:00,1504989008
A,43.642943072,-79.434361648,32,0,0,,2017-09-09T16:32:05-04:00,1504989125
A,43.6440092526,-79.4351965692,48,0,0,,2017-09-09T16:34:18-04:00,1504989258
A,43.6457361056,-79.4380758559,48,0,0.686328,,2017-09-09T17:38:18-04:00,1504993098
A,43.6460321677,-79.4385662969,8,0,0.722002,,2017-09-09T17:38:59-04:00,1504993139
A,43.646343033,-79.4388314403,12,0,0.71965,,2017-09-09T17:39:20-04:00,1504993160
A,43.6465040082,-79.4389004786,48,0,0,,2017-09-09T17:39:34-04:00,1504993174
A,43.6466257543,-79.4390265379,8,0,0.224033,,2017-09-09T17:40:26-04:00,1504993226
A,43.6502846984,-79.4395415697,24,0,3.40267,,2017-09-09T17:44:18-04:00,1504993458
A,43.6505885199,-79.4397863249,24,0,0,,2017-09-09T17:44:29-04:00,1504993469
A,43.6508868548,-79.4398328729,12,0,5.23065,,2017-09-09T17:44:49-04:00,1504993489
A,43.6516663137,-79.4402232298,8,0,10.2912,,2017-09-09T17:45:00-04:00,1504993500
A,43.6526263,-79.4407209145,12,0,9.55302,,2017-09-09T17:45:11-04:00,1504993511
A,43.6535092599,-79.4411339244,8,0,8.72362,,2017-09-09T17:45:22-04:00,1504993522
A,43.6544310577,-79.4414683044,8,0,11.1362,,2017-09-09T17:45:33-04:00,1504993533
A,43.6553976788,-79.4418159615,8,0,12.4333,,2017-09-09T17:45:44-04:00,1504993544
A,43.6564706878,-79.4421835909,6,0,7.1028,,2017-09-09T17:45:55-04:00,1504993555
A,43.6569904444,-79.4423687754,6,0,4.84932,,2017-09-09T17:46:06-04:00,1504993566
A,43.6572691484,-79.4424710106,6,0,4.27545,,2017-09-09T17:46:25-04:00,1504993585
A,43.6576660633,-79.442596753,16,0,4.18723,,2017-09-09T17:46:36-04:00,1504993596
A,43.6579047787,-79.442797253,8,0,1.50004,,2017-09-09T17:47:36-04:00,1504993656
A,43.6583983169,-79.442854115,24,0,4.64087,,2017-09-09T17:47:47-04:00,1504993667
A,43.6589018705,-79.4430212964,12,0,0,,2017-09-09T17:47:58-04:00,1504993678
A,43.6581278,-79.4480616,1500,0,0,,2017-09-09T17:49:22-04:00,1504993762
A,43.6581278,-79.4480616,1500,0,0,,2017-09-09T17:50:44-04:00,1504993844
A,43.6538793,-79.4438417,1000,0,0,,2017-09-09T17:57:19-04:00,1504994239
A,43.6768174331,-79.3584544821,24,0,4.47236,,2017-09-09T18:07:10-04:00,1504994830
A,43.6769028748,-79.3583030064,32,0,0.136682,,2017-09-09T18:09:51-04:00,1504994991
A,43.6769817923,-79.3589311417,24,0,6.39728,,2017-09-09T18:15:48-04:00,1504995348
A,43.6735281007,-79.3564122232,24,0,9.52709,,2017-09-09T18:17:23-04:00,1504995443
A,43.6726695976,-79.3555225117,6,0,10.4899,,2017-09-09T18:17:35-04:00,1504995455
A,43.6721555335,-79.3550463132,12,0,2.54229,,2017-09-09T18:17:46-04:00,1504995466
A,43.6718317218,-79.3548437015,8,0,7.11316,,2017-09-09T18:18:01-04:00,1504995481
A,43.6709570776,-79.3544027452,16,0,8.73957,,2017-09-09T18:18:12-04:00,1504995492
A,43.6701853967,-79.353714028,8,0,9.5337,,2017-09-09T18:18:23-04:00,1504995503
A,43.6698265782,-79.3533470142,8,0,0,,2017-09-09T18:18:34-04:00,1504995514
A,43.6695523046,-79.3530958953,12,0,6.41985,,2017-09-09T18:18:59-04:00,1504995539
A,43.6687577672,-79.3530300576,6,0,8.75797,,2017-09-09T18:19:10-04:00,1504995550
A,43.6680650868,-79.3531555273,4,0,3.54897,,2017-09-09T18:19:21-04:00,1504995561
A,43.6679199046,-79.3528298135,4,0,0.743921,,2017-09-09T18:20:30-04:00,1504995630
A,43.6679626319,-79.352441932,4,0,0.624917,,2017-09-09T18:20:47-04:00,1504995647
A,43.668017644,-79.3520657454,6,0,0.382249,,2017-09-09T18:21:10-04:00,1504995670
A,43.6681171722,-79.3517111867,3,0,0.592581,,2017-09-09T18:21:27-04:00,1504995687
A,43.6681261992,-79.3513272141,8,0,0.427851,,2017-09-09T18:21:53-04:00,1504995713
A,43.6682736241,-79.3507905731,48,0,0,,2017-09-09T18:22:17-04:00,1504995737
A,43.6685391773,-79.3496757405,8,0,0.335696,,2017-09-09T18:23:20-04:00,1504995800
A,43.6686083009,-79.3493124715,6,0,0.636345,,2017-09-09T18:23:43-04:00,1504995823
A,43.6686934574,-79.3489105175,12,0,0.23081,,2017-09-09T18:24:08-04:00,1504995848
A,43.6688945682,-79.3487317886,12,0,0.387008,,2017-09-09T18:25:24-04:00,1504995924
A,43.669046473,-79.3486551165,16,0,0.374021,,2017-09-09T18:27:40-04:00,1504996060
A,43.6691236226,-79.3486878801,32,0,0.033153,,2017-09-09T18:29:20-04:00,1504996160
A,43.6691748064,-79.3485799439,24,0,0.0569096,,2017-09-09T18:47:05-04:00,1504997225
A,43.6691484334,-79.3486193982,48,0,0.0118299,,2017-09-09T18:49:48-04:00,1504997388
A,43.6694109252,-79.3487272999,48,0,1.50362,,2017-09-09T19:18:18-04:00,1504999098
A,43.6688522314,-79.3488186863,64,0,0.686389,,2017-09-09T19:20:21-04:00,1504999221
A,43.6689628368,-79.3487283254,24,0,0,,2017-09-09T19:20:41-04:00,1504999241
A,43.6691019348,-79.348766483,32,0,0.232734,,2017-09-09T19:26:42-04:00,1504999602
A,43.6694965169,-79.3487851681,32,0,0.922488,,2017-09-09T19:32:18-04:00,1504999938
A,43.6690740475,-79.3489800794,64,0,0.589303,,2017-09-09T19:44:22-04:00,1505000662
A,43.6691008006,-79.3487037749,32,0,0,,2017-09-09T19:53:43-04:00,1505001223
A,43.668880213,-79.3486830463,64,0,0.122417,,2017-09-09T19:57:19-04:00,1505001439
A,43.6692992238,-79.348758095,48,0,0.260325,,2017-09-09T20:03:44-04:00,1505001824
A,43.6692017736,-79.3485435628,64,0,0.131752,,2017-09-09T20:06:50-04:00,1505002010
A,43.6692244737,-79.3486086876,32,0,0.514218,,2017-09-09T20:10:17-04:00,1505002217
A,43.6689959237,-79.3487122388,32,0,0.32722,,2017-09-09T20:11:48-04:00,1505002308
A,43.6688064303,-79.3488820353,64,0,0.139679,,2017-09-09T20:16:48-04:00,1505002608
A,43.6691564284,-79.3486646401,48,0,0.429188,,2017-09-09T20:19:21-04:00,1505002761
A,43.6690777683,-79.3488375687,48,0,0.323061,,2017-09-09T20:22:53-04:00,1505002973
A,43.668832179,-79.3485687641,64,0,0.22464,,2017-09-09T20:25:54-04:00,1505003154
A,43.6690590441,-79.3486692019,32,0,0,,2017-09-09T20:28:44-04:00,1505003324
A,43.6689905367,-79.348718505,64,0,1.06967,,2017-09-09T20:31:48-04:00,1505003508
A,43.6691270189,-79.3485670089,48,0,0.209666,,2017-09-09T20:33:53-04:00,1505003633
A,43.6689782174,-79.3486062632,32,0,0.145387,,2017-09-09T20:38:53-04:00,1505003933
A,43.66888834,-79.3486629826,64,0,0.123142,,2017-09-09T20:48:52-04:00,1505004532
A,43.6690566967,-79.3488282877,48,0,0.121712,,2017-09-09T20:51:51-04:00,1505004711
A,43.6690872067,-79.3489571154,32,0,0.852337,,2017-09-09T20:54:21-04:00,1505004861
A,43.669073303,-79.348596925,64,0,0.192015,,2017-09-09T20:59:21-04:00,1505005161
A,43.6689910717,-79.3485084436,32,0,0,,2017-09-09T21:01:35-04:00,1505005295
A,43.6686562453,-79.3486710627,48,0,0.950445,,2017-09-09T21:03:29-04:00,1505005409
A,43.6693406779,-79.3490151112,128,0,0.945185,,2017-09-09T21:08:06-04:00,1505005686
A,43.6690222568,-79.3485171267,48,0,0.513643,,2017-09-09T21:17:48-04:00,1505006268
A,43.6689295735,-79.3486332353,24,0,0.114824,,2017-09-09T21:19:18-04:00,1505006358
A,43.6696156276,-79.3487756112,128,0,0.56188,,2017-09-09T21:29:21-04:00,1505006961
A,43.6692248367,-79.3486902382,32,0,0.0470006,,2017-09-09T21:33:24-04:00,1505007204
A,43.6693623213,-79.3485583219,64,0,0.185069,,2017-09-09T21:53:21-04:00,1505008401
A,43.6688945703,-79.348632838,96,0,2.09514,,2017-09-09T21:56:20-04:00,1505008580
A,43.6686445136,-79.3489412396,16,0,0,,2017-09-09T22:00:32-04:00,1505008832
A,43.6687969884,-79.3487770694,32,0,0.361153,,2017-09-09T22:01:06-04:00,1505008866
A,43.6691005353,-79.3484707084,64,0,0.378195,,2017-09-09T22:04:51-04:00,1505009091
A,43.6693432258,-79.3485632028,96,0,1.24297,,2017-09-09T22:12:02-04:00,1505009522
A,43.6690641324,-79.3488529055,64,0,0.710026,,2017-09-09T22:13:20-04:00,1505009600
A,43.6691013494,-79.3485134184,48,0,0,,2017-09-09T22:17:00-04:00,1505009820
A,43.6693634869,-79.3486653226,32,0,1.05473,,2017-09-09T22:17:53-04:00,1505009873
A,43.668777376,-79.3491621349,24,0,0,,2017-09-09T22:21:10-04:00,1505010070
A,43.6689206796,-79.3487408105,48,0,0.595488,,2017-09-09T22:22:51-04:00,1505010171
A,43.6692551085,-79.3487307551,32,0,0.462939,,2017-09-09T22:26:12-04:00,1505010372
A,43.6691372924,-79.3484085661,48,0,0.0426869,,2017-09-09T22:30:18-04:00,1505010618
A,43.6689188104,-79.3487057037,8,0,0.0316278,,2017-09-09T22:32:01-04:00,1505010721
A,43.6682421127,-79.3511007068,32,0,6.31949,,2017-09-09T22:34:52-04:00,1505010892
A,43.6682267773,-79.3511777254,8,0,2.05627,,2017-09-09T22:34:53-04:00,1505010893
A,43.6681008025,-79.3515984221,6,0,4.01255,,2017-09-09T22:35:03-04:00,1505010903
A,43.6679468101,-79.3521360615,8,0,4.96695,,2017-09-09T22:35:14-04:00,1505010914
A,43.6678554178,-79.3527681678,8,0,4.55086,,2017-09-09T22:35:25-04:00,1505010925
A,43.6677966175,-79.3531449685,6,0,1.05048,,2017-09-09T22:35:36-04:00,1505010936
A,43.6675507293,-79.3533739586,6,0,6.80772,,2017-09-09T22:36:04-04:00,1505010964
A,43.6665594945,-79.3530305648,6,0,9.87632,,2017-09-09T22:36:15-04:00,1505010975
A,43.6660426434,-79.352844799,4,0,0,,2017-09-09T22:36:26-04:00,1505010986
A,43.6657680005,-79.3527302385,6,0,3.7728,,2017-09-09T22:37:26-04:00,1505011046
A,43.6653593148,-79.3525776513,6,0,4.04749,,2017-09-09T22:37:37-04:00,1505011057
A,43.6647064337,-79.352332332,6,0,7.39332,,2017-09-09T22:37:48-04:00,1505011068
A,43.6643714041,-79.352203641,6,0,0,,2017-09-09T22:37:59-04:00,1505011079
A,43.6640815276,-79.3520516443,4,0,6.10091,,2017-09-09T22:38:10-04:00,1505011090
A,43.6634731357,-79.351811602,4,0,7.61771,,2017-09-09T22:38:21-04:00,1505011101
A,43.6629048007,-79.3515848812,4,0,3.38135,,2017-09-09T22:38:32-04:00,1505011112
A,43.6626165253,-79.351472031,4,0,2.99122,,2017-09-09T22:39:01-04:00,1505011141
A,43.6622475926,-79.3513067349,6,0,3.3981,,2017-09-09T22:39:12-04:00,1505011152
A,43.6616962699,-79.3510918917,6,0,7.40549,,2017-09-09T22:39:23-04:00,1505011163
A,43.6609112062,-79.3507491059,4,0,7.29573,,2017-09-09T22:39:34-04:00,1505011174
A,43.6602346751,-79.3504679398,6,0,6.22642,,2017-09-09T22:39:45-04:00,1505011185
A,43.6595944377,-79.3502306056,6,0,5.35627,,2017-09-09T22:39:56-04:00,1505011196
A,43.6593484002,-79.3500221128,6,0,1.49556,,2017-09-09T22:40:47-04:00,1505011247
A,43.6563011974,-79.3537224408,24,0,10.2704,,2017-09-09T22:44:18-04:00,1505011458
A,43.6546928036,-79.357258325,16,0,7.25954,,2017-09-09T22:44:41-04:00,1505011481
A,43.6542162912,-79.3580724357,12,0,4.80786,,2017-09-09T22:44:52-04:00,1505011492
A,43.6540214624,-79.3583932632,8,0,4.84111,,2017-09-09T22:45:03-04:00,1505011503
A,43.6534903099,-79.3593075905,6,0,9.08216,,2017-09-09T22:45:14-04:00,1505011514
A,43.6528628304,-79.3603535453,8,0,7.96127,,2017-09-09T22:45:25-04:00,1505011525
A,43.6526920575,-79.3606618819,12,0,2.19075,,2017-09-09T22:46:04-04:00,1505011564
A,43.6521179822,-79.3610475674,8,0,6.99918,,2017-09-09T22:46:15-04:00,1505011575
A,43.6517598064,-79.3621124027,6,0,7.10471,,2017-09-09T22:46:26-04:00,1505011586
A,43.6517217263,-79.3625065123,6,0,2.26472,,2017-09-09T22:47:15-04:00,1505011635
A,43.6521600871,-79.3629973317,12,0,6.62196,,2017-09-09T22:47:27-04:00,1505011647
A,43.6525905224,-79.3631664283,8,0,0,,2017-09-09T22:47:39-04:00,1505011659
A,43.6528996184,-79.3632674275,12,0,6.42861,,2017-09-09T22:47:52-04:00,1505011672
A,43.6537808169,-79.363766109,8,0,7.67275,,2017-09-09T22:48:04-04:00,1505011684
A,43.6544905543,-79.3639897053,6,0,2.36825,,2017-09-09T22:48:16-04:00,1505011696
A,43.6544662684,-79.3645221539,6,0,5.90753,,2017-09-09T22:48:28-04:00,1505011708
A,43.6542061829,-79.3656150914,6,0,9.10228,,2017-09-09T22:48:40-04:00,1505011720
A,43.6538633929,-79.3671216012,6,0,10.5243,,2017-09-09T22:48:52-04:00,1505011732
A,43.6535322169,-79.368400836,8,0,7.23533,,2017-09-09T22:49:04-04:00,1505011744
A,43.6534284814,-79.3688863907,12,0,6.73022,,2017-09-09T22:49:16-04:00,1505011756
A,43.653073926,-79.3704847448,12,0,10.4413,,2017-09-09T22:49:28-04:00,1505011768
A,43.6526908536,-79.3721085364,8,0,9.59456,,2017-09-09T22:49:40-04:00,1505011780
A,43.6528021205,-79.3733725701,12,0,9.43289,,2017-09-09T22:49:52-04:00,1505011792
A,43.6526130747,-79.3747954586,6,0,9.5281,,2017-09-09T22:50:04-04:00,1505011804
A,43.6523216285,-79.3761251014,8,0,8.00809,,2017-09-09T22:50:16-04:00,1505011816
A,43.6521506136,-79.3771751413,6,0,6.92447,,2017-09-09T22:50:28-04:00,1505011828
A,43.6519361586,-79.378114398,12,0,6.5001,,2017-09-09T22:50:40-04:00,1505011840
A,43.6516767363,-79.3792296897,16,0,8.2152,,2017-09-09T22:50:52-04:00,1505011852
A,43.6514155204,-79.380401248,12,0,6.13864,,2017-09-09T22:51:04-04:00,1505011864
A,43.6512984772,-79.3814431601,32,0,8.83681,,2017-09-09T22:51:16-04:00,1505011876
A,43.6512763718,-79.381553174,16,0,8.74646,,2017-09-09T22:51:17-04:00,1505011877
A,43.6509512141,-79.3827458328,24,0,5.40258,,2017-09-09T22:51:29-04:00,1505011889
A,43.6508243947,-79.3834834548,16,0,3.90821,,2017-09-09T22:51:41-04:00,1505011901
A,43.6507323347,-79.3839005284,12,0,0,,2017-09-09T22:51:53-04:00,1505011913
A,43.6506736043,-79.3843326976,16,0,6.22896,,2017-09-09T22:52:37-04:00,1505011957
A,43.6505592634,-79.3849583969,8,0,2.32651,,2017-09-09T22:52:49-04:00,1505011969
A,43.6503617013,-79.3858647765,6,0,9.54035,,2017-09-09T22:53:01-04:00,1505011981
A,43.6501400515,-79.3870895473,6,0,6.11994,,2017-09-09T22:53:13-04:00,1505011993
A,43.6499054381,-79.3880212598,6,0,4.66469,,2017-09-09T22:53:25-04:00,1505012005
A,43.6498681729,-79.3883964324,8,0,2.82837,,2017-09-09T22:53:37-04:00,1505012017
A,43.6496988549,-79.3889874992,8,0,2.15902,,2017-09-09T22:53:49-04:00,1505012029
A,43.6495683438,-79.3893207419,8,0,3.73182,,2017-09-09T22:54:03-04:00,1505012043
A,43.6493812755,-79.3901918401,12,0,6.5285,,2017-09-09T22:54:15-04:00,1505012055
A,43.6492572577,-79.3905976455,6,0,0,,2017-09-09T22:54:27-04:00,1505012067
A,43.6491772652,-79.3910023612,12,0,3.44618,,2017-09-09T22:55:03-04:00,1505012103
A,43.6490514022,-79.3915751119,24,0,4.177,,2017-09-09T22:55:15-04:00,1505012115
A,43.6488673762,-79.3922850065,12,0,4.37805,,2017-09-09T22:55:27-04:00,1505012127
A,43.6486682298,-79.3928616992,16,0,4.33844,,2017-09-09T22:55:39-04:00,1505012139
A,43.648426588,-79.3933796734,16,0,3.31893,,2017-09-09T22:55:51-04:00,1505012151
A,43.6482399643,-79.3942084714,12,0,5.50775,,2017-09-09T22:56:03-04:00,1505012163
A,43.6481235148,-79.3946171692,12,0,0,,2017-09-09T22:56:15-04:00,1505012175
A,43.6480340036,-79.3950360144,16,0,2.92809,,2017-09-09T22:56:36-04:00,1505012196
A,43.6477326194,-79.3958339288,8,0,4.20947,,2017-09-09T22:56:48-04:00,1505012208
A,43.6469979285,-79.3955408402,16,0,4.44199,,2017-09-09T22:57:00-04:00,1505012220
A,43.6467343529,-79.3956366413,8,0,2.37416,,2017-09-09T22:58:04-04:00,1505012284
A,43.6468316419,-79.3948205614,12,0,6.40895,,2017-09-09T22:58:16-04:00,1505012296
A,43.646892624,-79.3941374447,6,0,4.38262,,2017-09-09T22:58:28-04:00,1505012308
A,43.6463720348,-79.39376333,12,0,2.81134,,2017-09-09T22:58:41-04:00,1505012321
A,43.6461940383,-79.393726463,16,0,0,,2017-09-09T22:59:58-04:00,1505012398
A,43.6464804166,-79.3938935343,16,0,0,,2017-09-09T23:00:37-04:00,1505012437
A,43.6467521989,-79.3939958572,12,0,0,,2017-09-09T23:00:53-04:00,1505012453
A,43.6471359126,-79.3934821247,24,0,0,,2017-09-09T23:01:42-04:00,1505012502
A,43.6471905667,-79.3930779757,12,0,0,,2017-09-09T23:01:54-04:00,1505012514
A,43.6474379059,-79.3929202983,16,0,0,,2017-09-09T23:03:15-04:00,1505012595
A,43.6476889974,-79.3931176539,16,0,0,,2017-09-09T23:03:33-04:00,1505012613
A,43.6480053391,-79.3931978524,12,0,0.819639,,2017-09-09T23:03:45-04:00,1505012625
A,43.6482767497,-79.3931857725,8,0,0.890443,,2017-09-09T23:04:08-04:00,1505012648
A,43.6485472235,-79.3932293153,8,0,0.945878,,2017-09-09T23:04:31-04:00,1505012671
A,43.6488104898,-79.3931420133,8,0,0.88602,,2017-09-09T23:04:57-04:00,1505012697
A,43.6490717203,-79.3932503527,16,0,0.392211,,2017-09-09T23:05:16-04:00,1505012716
A,43.6493178,-79.3949476,300,0,0,,2017-09-09T23:05:42-04:00,1505012742
A,43.6493168554,-79.3934125005,8,0,0.689248,,2017-09-09T23:05:55-04:00,1505012755
A,43.6492794622,-79.3938193995,12,0,4.55226,,2017-09-09T23:06:38-04:00,1505012798
A,43.6490680899,-79.3948840498,8,0,6.37256,,2017-09-09T23:06:50-04:00,1505012810
A,43.6489804208,-79.3953131306,8,0,0,,2017-09-09T23:07:02-04:00,1505012822
A,43.6484510572,-79.3970418567,32,0,4.54281,,2017-09-09T23:11:20-04:00,1505013080
A,43.6482761901,-79.3981919374,12,0,8.99006,,2017-09-09T23:11:28-04:00,1505013088
A,43.6480788865,-79.3993138907,6,0,2.43983,,2017-09-09T23:11:41-04:00,1505013101
A,43.6473537225,-79.4031154916,16,0,3.98792,,2017-09-09T23:12:51-04:00,1505013171
A,43.6471946599,-79.4034853285,6,0,0,,2017-09-09T23:13:04-04:00,1505013184
A,43.6471209981,-79.403906737,12,0,3.65182,,2017-09-09T23:14:04-04:00,1505013244
A,43.6470049735,-79.4046884558,8,0,3.97717,,2017-09-09T23:14:17-04:00,1505013257
A,43.6467130189,-79.4061035653,12,0,5.69578,,2017-09-09T23:14:30-04:00,1505013270
A,43.6464944234,-79.4070771483,8,0,10.7773,,2017-09-09T23:14:43-04:00,1505013283
A,43.6461638319,-79.4088107317,12,0,9.86695,,2017-09-09T23:14:56-04:00,1505013296
